category	file	line	token
historical	docs/handoff-archive.md	15119	MiloBubble
historical	docs/handoff-archive.md	15119	milo_idle.png
historical	docs/handoff-archive.md	15119	milo_a.png
historical	docs/handoff-archive.md	15126	MiloBubble
historical	docs/handoff-archive.md	15156	milo_checkup_done_
historical	docs/handoff-archive.md	15183	milo.e2e.check
historical	docs/handoff-archive.md	15190	milo-story-mode.vercel.app
historical	docs/handoff-archive.md	15297	PtMilo
historical	docs/handoff-archive.md	15334	Milo
historical	docs/handoff-archive.md	15338	project-milo-9-11-backgrounds
historical	docs/handoff-archive.md	15340	Milo
historical	docs/handoff-archive.md	15340	PtMilo
historical	docs/handoff-archive.md	15340	project-milo-preteen-design
historical	docs/handoff-archive.md	15356	Milo
historical	docs/handoff-archive.md	15373	🦊
historical	docs/handoff-archive.md	15383	MiloChef
historical	docs/handoff-archive.md	15385	Milo
historical	docs/handoff-archive.md	15385	Milo/Pat
historical	docs/handoff-archive.md	15386	Milo
historical	docs/handoff-archive.md	15406	src/lib/useMiloSpeaker.ts
historical	docs/handoff-archive.md	15426	project-milo-
historical	docs/handoff-archive.md	15449	Milo
historical	docs/handoff-archive.md	15470	project-milo-
historical	docs/handoff-archive.md	15485	project-milo-grades-feature
historical	docs/handoff-archive.md	15485	project-milo-engagement-improvements
historical	docs/handoff-archive.md	15493	https://milo-story-mode.vercel.app/assets/...
historical	docs/handoff-archive.md	15499	Milo
historical	docs/handoff-archive.md	15501	project-milo-
historical	docs/handoff-archive.md	15501	project-milo-teen-framing
historical	docs/handoff-archive.md	15502	project-milo-teen-engagement
historical	docs/handoff-archive.md	15505	Milo
historical	docs/handoff-archive.md	15533	milo-story-mode.vercel.app
historical	docs/handoff-archive.md	15539	Milo
historical	docs/handoff-archive.md	15546	Milo
historical	docs/handoff-archive.md	15553	Milo
historical	docs/handoff-archive.md	15562	characters/milo_beads.png
historical	docs/handoff-archive.md	15567	Milo
historical	docs/handoff-archive.md	15575	https://milo-story-mode.vercel.app/
historical	docs/handoff-archive.md	15578	https://milo-story-mode.vercel.app/story
historical	docs/handoff-archive.md	15587	Milo
historical	docs/handoff-archive.md	15596	github.com/Rafiquekuwari/milo
historical	docs/handoff-archive.md	15596	milo-story-mode
historical	docs/handoff-archive.md	15597	project-milo-
historical	docs/handoff-archive.md	15611	milo-shell-v154
mascot	docs/labs-vision.md	1	Milo
mascot	docs/labs-vision.md	14	Milo
mascot	docs/labs-vision.md	16	Milo
mascot	docs/labs-vision.md	21	Milo
mascot	docs/labs-vision.md	22	Milo
mascot	docs/labs-vision.md	42	Milo
mascot	docs/labs-vision.md	67	Milo
visible	docs/launch-plan.md	1	Milo
identifier	docs/launch-plan.md	27	MiloErrorBoundary
mascot	docs/launch-plan.md	34	milo-happy.png
mascot	docs/launch-plan.md	34	milo-thinking.png
visible	docs/launch-plan.md	51	Milo
visible	docs/launch-plan.md	74	Milo
identifier	docs/launch-plan.md	74	radlor.com
identifier	docs/launch-plan.md	74	radlor.com.
identifier	docs/launch-plan.md	75	support@radlor.com
visible	docs/launch-plan.md	89	Milo
identifier	docs/launch-plan.md	163	radlor.com
visible	docs/legal/01-refund-and-cancellation-policy.md	10	Milo
visible	docs/legal/01-refund-and-cancellation-policy.md	18	Milo
identifier	docs/legal/01-refund-and-cancellation-policy.md	50	support@radlor.com.
identifier	docs/legal/01-refund-and-cancellation-policy.md	68	support@radlor.com
identifier	docs/legal/01-refund-and-cancellation-policy.md	78	support@radlor.com
identifier	docs/legal/01-refund-and-cancellation-policy.md	95	support@radlor.com
visible	docs/legal/02-coppa-direct-notice-to-parents.md	12	Milo
visible	docs/legal/02-coppa-direct-notice-to-parents.md	23	Milo
visible	docs/legal/02-coppa-direct-notice-to-parents.md	42	Milo
url-domain	docs/legal/02-coppa-direct-notice-to-parents.md	44	https://adaptivelearn.radlor.com/legal/subprocessors.
identifier	docs/legal/02-coppa-direct-notice-to-parents.md	69	support@radlor.com.
url-domain	docs/legal/02-coppa-direct-notice-to-parents.md	73	https://adaptivelearn.radlor.com/legal/retention.
visible	docs/legal/02-coppa-direct-notice-to-parents.md	77	Milo
url-domain	docs/legal/02-coppa-direct-notice-to-parents.md	81	https://adaptivelearn.radlor.com/legal/privacy
identifier	docs/legal/02-coppa-direct-notice-to-parents.md	87	support@radlor.com
identifier	docs/legal/03-consent-and-checkout-screen-copy.md	72	support@radlor.com.
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	73	https://adaptivelearn.radlor.com/legal/refunds
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	77	https://adaptivelearn.radlor.com/legal/privacy
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	77	https://adaptivelearn.radlor.com/legal/terms
visible	docs/legal/03-consent-and-checkout-screen-copy.md	89	Milo
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	104	https://adaptivelearn.radlor.com/legal/parent-rights.
visible	docs/legal/03-consent-and-checkout-screen-copy.md	116	Milo
visible	docs/legal/03-consent-and-checkout-screen-copy.md	122	Milo
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	142	https://adaptivelearn.radlor.com/legal/privacy
visible	docs/legal/03-consent-and-checkout-screen-copy.md	165	Milo
url-domain	docs/legal/03-consent-and-checkout-screen-copy.md	171	https://adaptivelearn.radlor.com/legal/parent-rights.
visible	docs/legal/03-consent-and-checkout-screen-copy.md	211	Milo
identifier	docs/legal/05-information-security-program.md	89	support@radlor.com.
visible	docs/legal/06-parent-rights-procedure.md	12	Milo
identifier	docs/legal/06-parent-rights-procedure.md	20	support@radlor.com
identifier	docs/legal/06-parent-rights-procedure.md	41	support@radlor.com
identifier	docs/legal/06-parent-rights-procedure.md	46	support@radlor.com
identifier	docs/legal/06-parent-rights-procedure.md	48	support@radlor.com
identifier	docs/legal/06-parent-rights-procedure.md	89	support@radlor.com
visible	docs/legal/08-cookie-and-tracking-notice.md	12	Milo
identifier	docs/legal/08-cookie-and-tracking-notice.md	19	milo-kv-migrated
visible	docs/legal/08-cookie-and-tracking-notice.md	20	milo
identifier	docs/legal/08-cookie-and-tracking-notice.md	21	milo-shell
identifier	docs/legal/08-cookie-and-tracking-notice.md	21	milo-static
identifier	docs/legal/08-cookie-and-tracking-notice.md	21	milo-assets
identifier	docs/legal/08-cookie-and-tracking-notice.md	26	milo_active_plan_
identifier	docs/legal/08-cookie-and-tracking-notice.md	27	milo-pwa-dismissed
identifier	docs/legal/08-cookie-and-tracking-notice.md	28	milo-auth
identifier	docs/legal/08-cookie-and-tracking-notice.md	29	milo_active_learner
visible	docs/legal/08-cookie-and-tracking-notice.md	39	Milo
url-domain	docs/legal/08-cookie-and-tracking-notice.md	47	https://adaptivelearn.radlor.com/legal/privacy
identifier	docs/legal/08-cookie-and-tracking-notice.md	57	support@radlor.com
visible	docs/legal/09-email-compliance.md	34	Milo
visible	docs/legal/09-email-compliance.md	49	Milo
identifier	docs/legal/09-email-compliance.md	53	support@radlor.com
identifier	docs/legal/10-review-of-partner-drafts.md	140	radlor.com
visible	docs/legal/11-privacy-policy.md	13	Milo
identifier	docs/legal/11-privacy-policy.md	35	support@radlor.com
visible	docs/legal/11-privacy-policy.md	37	Milo
identifier	docs/legal/11-privacy-policy.md	82	support@radlor.com
url-domain	docs/legal/11-privacy-policy.md	86	https://adaptivelearn.radlor.com/legal/parent-rights.
url-domain	docs/legal/11-privacy-policy.md	112	https://adaptivelearn.radlor.com/legal/subprocessors.
url-domain	docs/legal/11-privacy-policy.md	120	https://adaptivelearn.radlor.com/legal/cookies.
url-domain	docs/legal/11-privacy-policy.md	136	https://adaptivelearn.radlor.com/legal/retention.
visible	docs/legal/11-privacy-policy.md	142	Milo
identifier	docs/legal/11-privacy-policy.md	162	support@radlor.com
visible	docs/legal/12-terms-of-service.md	12	Milo
visible	docs/legal/12-terms-of-service.md	20	Milo
url-domain	docs/legal/12-terms-of-service.md	22	https://adaptivelearn.radlor.com/legal/privacy
visible	docs/legal/12-terms-of-service.md	34	Milo
identifier	docs/legal/12-terms-of-service.md	34	adaptive learning
url-domain	docs/legal/12-terms-of-service.md	46	https://adaptivelearn.radlor.com/legal/parent-rights
url-domain	docs/legal/12-terms-of-service.md	49	https://adaptivelearn.radlor.com/legal/privacy
url-domain	docs/legal/12-terms-of-service.md	56	https://adaptivelearn.radlor.com/legal/refunds
identifier	docs/legal/12-terms-of-service.md	93	support@radlor.com
identifier	docs/legal/12-terms-of-service.md	137	support@radlor.com
identifier	docs/legal/12-terms-of-service.md	156	support@radlor.com
visible	docs/legal/13-placeholder-worksheet.md	7	Milo
url-domain	docs/legal/13-placeholder-worksheet.md	7	https://adaptivelearn.radlor.com/legal/
identifier	docs/legal/13-placeholder-worksheet.md	7	support@radlor.com
visible	docs/legal/14-supabase-findings-and-ai-content.md	22	Milo
identifier	docs/legal/16-audit-findings-and-actions.md	120	noreply@radlor.com
visible	docs/legal/ATTORNEY-PACKET.md	1	Milo
visible	docs/legal/ATTORNEY-PACKET.md	9	Milo
identifier	docs/legal/ATTORNEY-PACKET.md	64	support@radlor.com.
historical	docs/legal/CONSENT-ONCE-ROUND2.md	42	Milo
historical	docs/legal/CONSENT-ONCE-ROUND2.md	42	noreply@radlor.com
visible	docs/legal/es/01-refund-and-cancellation-policy.md	17	Milo
identifier	docs/legal/es/01-refund-and-cancellation-policy.md	49	support@radlor.com.
identifier	docs/legal/es/01-refund-and-cancellation-policy.md	67	support@radlor.com
identifier	docs/legal/es/01-refund-and-cancellation-policy.md	77	support@radlor.com
identifier	docs/legal/es/01-refund-and-cancellation-policy.md	94	support@radlor.com
visible	docs/legal/es/06-parent-rights-procedure.md	17	Milo
identifier	docs/legal/es/06-parent-rights-procedure.md	25	support@radlor.com
identifier	docs/legal/es/06-parent-rights-procedure.md	46	support@radlor.com
identifier	docs/legal/es/06-parent-rights-procedure.md	51	support@radlor.com
identifier	docs/legal/es/06-parent-rights-procedure.md	53	support@radlor.com
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	8	milo-auth
visible	docs/legal/es/08-cookie-and-tracking-notice.md	18	Milo
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	25	milo-kv-migrated
visible	docs/legal/es/08-cookie-and-tracking-notice.md	26	milo
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	27	milo-shell
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	27	milo-static
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	27	milo-assets
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	32	milo_active_plan_
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	33	milo-pwa-dismissed
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	34	milo-auth
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	35	milo_active_learner
visible	docs/legal/es/08-cookie-and-tracking-notice.md	45	Milo
url-domain	docs/legal/es/08-cookie-and-tracking-notice.md	53	https://adaptivelearn.radlor.com/legal/privacy
identifier	docs/legal/es/08-cookie-and-tracking-notice.md	63	support@radlor.com
visible	docs/legal/es/11-privacy-policy.md	16	Milo
identifier	docs/legal/es/11-privacy-policy.md	38	support@radlor.com
visible	docs/legal/es/11-privacy-policy.md	40	Milo
identifier	docs/legal/es/11-privacy-policy.md	85	support@radlor.com
url-domain	docs/legal/es/11-privacy-policy.md	89	https://adaptivelearn.radlor.com/legal/parent-rights.
url-domain	docs/legal/es/11-privacy-policy.md	115	https://adaptivelearn.radlor.com/legal/subprocessors.
url-domain	docs/legal/es/11-privacy-policy.md	123	https://adaptivelearn.radlor.com/legal/cookies.
url-domain	docs/legal/es/11-privacy-policy.md	139	https://adaptivelearn.radlor.com/legal/retention.
visible	docs/legal/es/11-privacy-policy.md	145	Milo
identifier	docs/legal/es/11-privacy-policy.md	165	support@radlor.com
visible	docs/legal/es/12-terms-of-service.md	17	Milo
url-domain	docs/legal/es/12-terms-of-service.md	19	https://adaptivelearn.radlor.com/legal/privacy
visible	docs/legal/es/12-terms-of-service.md	31	Milo
url-domain	docs/legal/es/12-terms-of-service.md	43	https://adaptivelearn.radlor.com/legal/parent-rights
url-domain	docs/legal/es/12-terms-of-service.md	46	https://adaptivelearn.radlor.com/legal/privacy
url-domain	docs/legal/es/12-terms-of-service.md	53	https://adaptivelearn.radlor.com/legal/refunds
identifier	docs/legal/es/12-terms-of-service.md	90	support@radlor.com
identifier	docs/legal/es/12-terms-of-service.md	134	support@radlor.com
identifier	docs/legal/es/12-terms-of-service.md	153	support@radlor.com
historical	docs/legal/LOOP-STATE.md	4	/Users/mrk/milo_react/milo-legal-drafts
historical	docs/legal/LOOP-STATE.md	72	Milo
historical	docs/legal/LOOP-STATE.md	72	noreply@radlor.com
historical	docs/legal/LOOP-STATE.md	72	support@radlor.com
historical	docs/legal/LOOP-STATE.md	275	milo-db-backup-35869937550
historical	docs/legal/LOOP-STATE.md	294	noreply@radlor.com
historical	docs/legal/LOOP-STATE.md	339	milo-db-backup-35887914277
historical	docs/legal/LOOP-STATE.md	342	@learner.adaptivelearn.invalid
identifier	docs/legal/READINESS.md	18	noreply@radlor.com
visible	docs/legal/README.md	1	Milo
identifier	docs/legal/README.md	60	radlor.com
historical	docs/legal/ROUND-2.md	73	https://adaptivelearn.radlor.com/sw.js
historical	docs/legal/ROUND-2.md	86	noreply@radlor.com
historical	docs/legal/ROUND-2.md	214	adaptivelearn-staging
historical	docs/legal/ROUND-2.md	246	support@radlor.com
historical	docs/legal/ROUND-2.md	250	support@radlor.com.
historical	docs/legal/sql/d6-proof.sql	64	@learner.adaptivelearn.invalid
historical	docs/legal/sql/d6-proof.sql	65	@learner.adaptivelearn.invalid
historical	docs/legal/sql/d6-proof.sql	66	@learner.adaptivelearn.invalid
historical	docs/recovered-menu-rpc-work.patch	21	Milo
historical	docs/recovered-menu-rpc-work.patch	97	useMiloStore.getState
historical	docs/recovered-menu-rpc-work.patch	177	useMiloStore.getState
identifier	docs/runbooks/data-requests.md	3	support@radlor.com
url-domain	docs/runbooks/launch-day.md	43	https://milo-story-mode.vercel.app/sw.js
url-domain	docs/runbooks/launch-day.md	61	https://milo-story-mode.vercel.app/assets/backgrounds/garden.png
url-domain	docs/runbooks/launch-day.md	63	https://milo-story-mode.vercel.app/sw.js
url-domain	docs/runbooks/launch-day.md	66	https://milo-story-mode.vercel.app/_next/image
url-domain	docs/runbooks/launch-day.md	74	https://milo-story-mode.vercel.app/api/report-error
identifier	docs/runbooks/launch-day.md	79	milo.client-error
identifier	docs/runbooks/launch-day.md	91	milo.error
visible	docs/runbooks/launch-day.md	139	adaptivelearn
url-domain	docs/runbooks/launch-day.md	174	https://adaptivelearn.radlor.com/sw.js
identifier	docs/staging.md	27	adaptivelearn-staging
mascot	docs/storyboards/angle-shop.md	29	PtMilo
mascot	docs/storyboards/angle-shop.md	42	MILO_LANE
mascot	docs/storyboards/angle-shop.md	89	Milo
mascot	docs/storyboards/angle-shop.md	89	PtMilo
mascot	docs/storyboards/angle-shop.md	118	Milo
mascot	docs/storyboards/angle-shop.md	135	mascot
mascot	docs/storyboards/angle-shop.md	139	Milo
mascot	docs/storyboards/angle-shop.md	139	PtMilo
mascot	docs/storyboards/angle-shop.md	150	Milo
mascot	docs/storyboards/angle-shop.md	152	Milo
mascot	docs/storyboards/angle-shop.md	225	project-milo-9-11-backgrounds
mascot	docs/storyboards/angle-shop.md	245	Milo
mascot	docs/storyboards/angle-shop.md	254	Milo
mascot	docs/storyboards/angle-shop.md	525	milo_side.png
mascot	docs/storyboards/angle-shop.md	525	milo_walk.png
mascot	docs/storyboards/angle-shop.md	558	objects/milo_crank_walk.png
mascot	docs/storyboards/angle-shop.md	558	milo_side.png
mascot	docs/storyboards/angle-shop.md	558	Milo
mascot	docs/storyboards/angle-shop.md	570	Milo
mascot	docs/storyboards/follower-growth.md	59	Milo
identifier	docs/supabase-region-migration.md	172	admin@radlor.com
